Area Name,Religion,Number of literates,Division,Male Head,Female Head,1,2,3,4,5,6,7,Total Heads,Literacy Rate,Total Households,Cluster
DELHI ,HINDU,1,RURAL,18152,1286,26.705422368556437,17.182837740508283,16.565490276777446,17.260006173474636,12.264636279452619,5.85965634324519,4.16195081798539,19438,0.005144562197756971,19438,0
DELHI ,HINDU,2,RURAL,28747,2088,0.0,20.301605318631424,23.382519863791146,26.508837360142696,16.909356251013456,8.097940651856657,4.799740554564618,30835,0.006486135884546782,30835,0
DELHI ,HINDU,3,RURAL,26250,2318,0.0,0.0,18.377205264631755,29.96009521142537,26.28465415849902,14.862783534024082,10.51526183141977,28568,0.010501260151218146,28568,0
DELHI ,HINDU,4,RURAL,29108,1894,0.0,0.0,0.0,31.643119798722662,31.9269724533901,19.585833172053416,16.84407457583382,31002,0.012902393393974582,31002,0
DELHI ,HINDU,5,RURAL,21012,1122,0.0,0.0,0.0,0.0,37.611818921116836,30.170777988614798,32.21740309026836,22134,0.022589681033703804,22134,0
DELHI ,HINDU,6,RURAL,10908,616,0.0,0.0,0.0,0.0,0.0,33.75564040263797,66.24435959736202,11524,0.05206525511975009,11524,0
DELHI ,HINDU,7,RURAL,9804,690,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10494,0.06670478368591576,10494,0
DELHI ,Muslim,0,RURAL,1487,93,9.936708860759493,11.772151898734178,15.316455696202533,15.886075949367088,16.835443037974684,10.69620253164557,19.556962025316455,1580,0.0,1580,0
DELHI ,Muslim,1,RURAL,1988,91,14.381914381914381,10.582010582010582,14.67051467051467,18.181818181818183,16.69071669071669,11.3997113997114,14.093314093314094,2079,0.0481000481000481,2079,0
DELHI ,Muslim,2,RURAL,2050,83,0.0,12.3300515705579,15.236755743084856,20.86263478668542,17.20581340834505,15.142991092358182,19.221753398968588,2133,0.09376465072667604,2133,0
DELHI ,Muslim,3,RURAL,1647,94,0.0,0.0,10.051694428489375,15.393452039058012,22.458357265939117,21.079839172889145,31.016657093624357,1741,0.17231476163124643,1741,0
DELHI ,Muslim,4,RURAL,1389,70,0.0,0.0,0.0,12.337217272104182,21.31596984235778,23.646333104866347,42.70047978067169,1459,0.2741603838245374,1459,0
DELHI ,Muslim,5,RURAL,939,41,0.0,0.0,0.0,0.0,14.795918367346939,22.346938775510203,62.857142857142854,980,0.5102040816326531,980,0
DELHI ,Muslim,6,RURAL,569,19,0.0,0.0,0.0,0.0,0.0,14.285714285714285,85.71428571428571,588,1.0204081632653061,588,0
DELHI ,Muslim,7,RURAL,559,41,0.0,0.0,0.0,0.0,0.0,0.0,100.0,600,1.1666666666666667,600,0
DELHI ,Christian,0,RURAL,18,2,20.0,20.0,30.0,25.0,5.0,0.0,0.0,20,0.0,20,0
DELHI ,Christian,1,RURAL,81,38,55.46218487394958,13.445378151260504,5.88235294117647,14.285714285714285,7.563025210084033,1.680672268907563,1.680672268907563,119,0.8403361344537815,119,0
DELHI ,Christian,2,RURAL,327,44,0.0,37.735849056603776,32.34501347708895,19.67654986522911,7.277628032345014,2.4258760107816713,0.5390835579514826,371,0.5390835579514826,371,0
DELHI ,Christian,3,RURAL,254,46,0.0,0.0,43.0,36.333333333333336,16.0,4.0,0.6666666666666667,300,1.0,300,0
DELHI ,Christian,4,RURAL,328,32,0.0,0.0,0.0,64.44444444444444,23.333333333333332,7.777777777777778,4.444444444444445,360,1.1111111111111112,360,0
DELHI ,Christian,5,RURAL,126,12,0.0,0.0,0.0,0.0,60.86956521739131,21.014492753623188,18.115942028985508,138,3.6231884057971016,138,0
DELHI ,Christian,6,RURAL,67,6,0.0,0.0,0.0,0.0,0.0,47.94520547945205,52.054794520547944,73,8.21917808219178,73,0
DELHI ,Christian,7,RURAL,53,3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,56,12.5,56,0
DELHI ,Sikh,0,RURAL,187,30,10.138248847926267,12.442396313364055,16.589861751152075,14.285714285714285,17.050691244239633,12.442396313364055,17.050691244239633,217,0.0,217,0
DELHI ,Sikh,1,RURAL,319,67,20.466321243523318,15.284974093264248,15.803108808290157,14.507772020725387,16.83937823834197,10.362694300518134,6.7357512953367875,386,0.2590673575129534,386,0
DELHI ,Sikh,2,RURAL,635,79,0.0,23.949579831932773,21.428571428571427,23.949579831932773,15.126050420168067,8.96358543417367,6.582633053221289,714,0.2801120448179272,714,0
DELHI ,Sikh,3,RURAL,705,88,0.0,0.0,27.112232030264817,28.373266078184113,23.581336696090794,10.466582597730138,10.466582597730138,793,0.37831021437578816,793,0
DELHI ,Sikh,4,RURAL,899,67,0.0,0.0,0.0,47.4120082815735,24.43064182194617,15.113871635610765,13.043478260869565,966,0.4140786749482402,966,0
DELHI ,Sikh,5,RURAL,606,44,0.0,0.0,0.0,0.0,48.92307692307693,26.0,25.076923076923073,650,0.7692307692307693,650,0
DELHI ,Sikh,6,RURAL,286,21,0.0,0.0,0.0,0.0,0.0,42.671009771986974,57.32899022801303,307,1.9543973941368076,307,0
DELHI ,Sikh,7,RURAL,224,22,0.0,0.0,0.0,0.0,0.0,0.0,100.0,246,2.8455284552845526,246,0
DELHI ,Buddhist,0,RURAL,12,2,50.0,14.285714285714285,14.285714285714285,14.285714285714285,7.142857142857142,0.0,0.0,14,0.0,14,0
DELHI ,Buddhist,1,RURAL,16,5,66.66666666666666,14.285714285714285,9.523809523809524,0.0,0.0,4.761904761904762,4.761904761904762,21,4.761904761904762,21,0
DELHI ,Buddhist,2,RURAL,53,1,0.0,25.925925925925924,18.51851851851852,33.33333333333333,11.11111111111111,5.555555555555555,5.555555555555555,54,3.7037037037037033,54,0
DELHI ,Buddhist,3,RURAL,36,2,0.0,0.0,34.21052631578947,15.789473684210526,23.684210526315788,18.421052631578945,7.894736842105263,38,7.894736842105263,38,0
DELHI ,Buddhist,4,RURAL,39,4,0.0,0.0,0.0,23.25581395348837,48.837209302325576,16.27906976744186,11.627906976744185,43,9.30232558139535,43,0
DELHI ,Buddhist,5,RURAL,27,3,0.0,0.0,0.0,0.0,30.0,36.666666666666664,33.33333333333333,30,16.666666666666664,30,0
DELHI ,Buddhist,6,RURAL,7,0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,71.42857142857143,7,85.71428571428571,7,0
DELHI ,Buddhist,7,RURAL,19,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20,35.0,20,0
DELHI ,Jain,0,RURAL,0,0,,,,,,,,0,0.0,0,0
DELHI ,Jain,1,RURAL,9,5,50.0,35.714285714285715,14.285714285714285,0.0,0.0,0.0,0.0,14,7.142857142857142,14,0
DELHI ,Jain,2,RURAL,65,5,0.0,40.0,35.714285714285715,20.0,1.4285714285714286,2.857142857142857,0.0,70,2.857142857142857,70,0
DELHI ,Jain,3,RURAL,78,6,0.0,0.0,39.285714285714285,38.095238095238095,17.857142857142858,3.571428571428571,1.1904761904761905,84,3.571428571428571,84,0
DELHI ,Jain,4,RURAL,106,4,0.0,0.0,0.0,69.0909090909091,24.545454545454547,5.454545454545454,0.9090909090909091,110,3.6363636363636362,110,0
DELHI ,Jain,5,RURAL,72,3,0.0,0.0,0.0,0.0,64.0,24.0,12.0,75,6.666666666666667,75,0
DELHI ,Jain,6,RURAL,35,2,0.0,0.0,0.0,0.0,0.0,48.64864864864865,51.35135135135135,37,16.216216216216218,37,0
DELHI ,Jain,7,RURAL,34,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,36,19.444444444444446,36,0
DELHI ,Other Religious communities,0,RURAL,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1,0.0,1,0
DELHI ,Other Religious communities,1,RURAL,1,1,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2,50.0,2,0
DELHI ,Other Religious communities,2,RURAL,7,1,0.0,50.0,12.5,25.0,12.5,0.0,0.0,8,25.0,8,0
DELHI ,Other Religious communities,3,RURAL,4,1,0.0,0.0,20.0,80.0,0.0,0.0,0.0,5,60.0,5,0
DELHI ,Other Religious communities,4,RURAL,4,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,4,100.0,4,0
DELHI ,Other Religious communities,5,RURAL,2,0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,2,250.0,2,1
DELHI ,Other Religious communities,6,RURAL,3,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3,200.0,3,0
DELHI ,Other Religious communities,7,RURAL,2,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2,350.0,2,1
DELHI ,All Religious communities,0,URBAN,122018,18036,23.14535821897268,16.9963014265926,14.051722906878775,15.49045368215117,12.445199708683793,7.7891384751595805,10.081825581561397,140054,0.0,140054,0
DELHI ,All Religious communities,1,URBAN,247236,27980,33.0732951572583,15.915862449857565,14.47335910702866,14.653581187140283,11.061856868786698,5.686079297715249,5.135965932213243,275216,0.0003633509679669787,275216,0
DELHI ,All Religious communities,2,URBAN,425839,37149,0.0,27.86854086930979,25.162207227833118,23.425661140245534,12.428399872134916,6.20426447337728,4.910926417099364,462988,0.0004319766387033789,462988,0
DELHI ,All Religious communities,3,URBAN,387049,44240,0.0,0.0,30.077743693903624,30.05919464674499,20.59778941730487,10.751027733144133,8.514244508902383,431289,0.0006955892684487664,431289,0
DELHI ,All Religious communities,4,URBAN,478344,37556,0.0,0.0,0.0,47.31478968792401,27.08199263423144,14.220973056793953,11.38224462105059,515900,0.0007753440589261484,515900,0
DELHI ,All Religious communities,5,URBAN,327676,26349,0.0,0.0,0.0,0.0,48.28331332533013,27.28620860108749,24.430478073582375,354025,0.0014123296377374478,354025,0
DELHI ,All Religious communities,6,URBAN,171442,14372,0.0,0.0,0.0,0.0,0.0,42.865446091252544,57.134553908747456,185814,0.0032290354871000035,185814,0
DELHI ,All Religious communities,7,URBAN,162825,20405,0.0,0.0,0.0,0.0,0.0,0.0,100.0,183230,0.0038203350979643075,183230,0
DELHI ,HINDU,0,URBAN,90516,13652,25.769910145150142,18.140887796636203,14.24237769756547,15.33484371400046,11.900007679901698,6.891751785577145,7.72022118116888,104168,0.0,104168,0
DELHI ,HINDU,1,URBAN,206242,22640,34.97304287798953,16.450834928041523,14.633304497514002,14.50135877875936,10.545171747887558,5.050637446369745,3.8456497234382785,228882,0.0004369063534921925,228882,0
DELHI ,HINDU,2,URBAN,359766,30700,0.0,28.460096397637695,25.696987701874168,23.778510805038085,12.369835017645583,5.7994806205918055,3.8950894572126638,390466,0.0005122084893435025,390466,0
DELHI ,HINDU,3,URBAN,328422,36709,0.0,0.0,30.354585066729474,30.90479855175266,21.01574503397411,10.513486940303617,7.211384407240142,365131,0.0008216229243750874,365131,0
DELHI ,HINDU,4,URBAN,405470,31103,0.0,0.0,0.0,47.712524594970375,27.88170592317894,14.194418802811901,10.211350679038786,436573,0.0009162270685543998,436573,0
DELHI ,HINDU,5,URBAN,276322,21582,0.0,0.0,0.0,0.0,49.28433320801332,27.804594768784575,22.911072023202106,297904,0.001678393039368387,297904,0
DELHI ,HINDU,6,URBAN,141137,11536,0.0,0.0,0.0,0.0,0.0,44.12633537036673,55.87366462963327,152673,0.003929967970761039,152673,0
DELHI ,HINDU,7,URBAN,126459,16137,0.0,0.0,0.0,0.0,0.0,0.0,100.0,142596,0.004908973603747651,142596,0
DELHI ,Muslim,0,URBAN,30144,3689,14.476989921082966,13.20013005054237,13.616882924954925,16.19720391333905,14.37058493187125,10.702568498211805,17.435639759997635,33833,0.0,33833,0
DELHI ,Muslim,1,URBAN,35301,2962,17.400622010819852,12.040352298565193,14.638162193241513,16.896218278754933,15.388234064239606,10.205681729085539,13.430729425293364,38263,0.002613490839714607,38263,0
DELHI ,Muslim,2,URBAN,43763,3027,0.0,16.501389185723443,18.285958538149178,21.361402008976278,16.603975208377857,11.865783287027142,15.3814917717461,46790,0.004274417610600555,46790,0
DELHI ,Muslim,3,URBAN,33609,3003,0.0,0.0,14.866710368185295,18.319130339779306,21.826177209658034,18.234458647437997,26.753523434939364,36612,0.00819403474270731,36612,0
DELHI ,Muslim,4,URBAN,31889,2536,0.0,0.0,0.0,19.697893972403776,22.350036310820627,21.751633986928105,36.2004357298475,34425,0.011619462599854757,34425,0
DELHI ,Muslim,5,URBAN,25341,2028,0.0,0.0,0.0,0.0,22.594906646205562,24.65563228470167,52.749461069092774,27369,0.018268844312908764,27369,0
DELHI ,Muslim,6,URBAN,17217,1383,0.0,0.0,0.0,0.0,0.0,24.424731182795696,75.5752688172043,18600,0.03225806451612903,18600,0
DELHI ,Muslim,7,URBAN,23204,2145,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25349,0.027614501558246875,25349,0
DELHI ,Christian,0,URBAN,214,103,29.96845425867508,25.55205047318612,17.981072555205046,12.302839116719243,6.309148264984227,4.416403785488959,3.4700315457413247,317,0.0,317,0
DELHI ,Christian,1,URBAN,1414,691,66.36579572446556,12.969121140142517,8.31353919239905,6.318289786223278,3.9429928741092635,1.2826603325415677,0.8076009501187649,2105,0.047505938242280284,2105,0
DELHI ,Christian,2,URBAN,6186,1011,0.0,40.75309156593025,34.88953730721134,19.230234820063917,3.5709323329164935,1.0837849103793247,0.47241906349867996,7197,0.027789356676392943,7197,0
DELHI ,Christian,3,URBAN,5632,991,0.0,0.0,48.331571795258945,38.109617997886154,10.372942775177412,2.1893401781669937,0.9965272535104936,6623,0.04529669334138608,6623,0
DELHI ,Christian,4,URBAN,6260,693,0.0,0.0,0.0,72.44354954695815,19.531137638429456,5.796059254997843,2.2292535596145546,6953,0.05752912411908529,6953,0
DELHI ,Christian,5,URBAN,2645,357,0.0,0.0,0.0,0.0,69.58694203864091,21.052631578947366,9.360426382411726,3002,0.1665556295802798,3002,0
DELHI ,Christian,6,URBAN,1122,167,0.0,0.0,0.0,0.0,0.0,60.4344453064391,39.5655546935609,1289,0.46547711404189296,1289,0
DELHI ,Christian,7,URBAN,776,208,0.0,0.0,0.0,0.0,0.0,0.0,100.0,984,0.7113821138211381,984,0
DELHI ,Sikh,0,URBAN,928,515,30.97713097713098,20.51282051282051,9.90990990990991,12.612612612612612,9.286209286209287,5.474705474705475,11.226611226611228,1443,0.0,1443,0
DELHI ,Sikh,1,URBAN,3359,1419,48.09543742151528,21.8292172457095,9.167015487651737,9.020510673922143,5.629970699037254,2.9091670154876517,3.3486814566764336,4778,0.020929259104227712,4778,0
DELHI ,Sikh,2,URBAN,12091,2026,0.0,40.5114401076716,26.754976269745693,21.76099737904654,6.538216334915351,2.5784515123609832,1.8559183962598285,14117,0.014167316001983425,14117,0
DELHI ,Sikh,3,URBAN,14945,3016,0.0,0.0,45.236902176938926,32.258782918545734,14.782027726741273,5.261399699348589,2.4608874784254775,17961,0.016702856188408218,17961,0
DELHI ,Sikh,4,URBAN,26403,2745,0.0,0.0,0.0,62.982022780293676,23.77864690544806,9.105255935227117,4.134074379031151,29148,0.013723068478111704,29148,0
DELHI ,Sikh,5,URBAN,17311,1965,0.0,0.0,0.0,0.0,60.83731064536211,25.243826520024903,13.918862834612991,19276,0.025938991492010788,19276,0
DELHI ,Sikh,6,URBAN,8673,1047,0.0,0.0,0.0,0.0,0.0,52.17078189300411,47.82921810699589,9720,0.06172839506172839,9720,0
DELHI ,Sikh,7,URBAN,8579,1489,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10068,0.06952721493841876,10068,0
DELHI ,Buddhist,0,URBAN,131,26,37.57961783439491,22.29299363057325,15.286624203821656,7.643312101910828,7.643312101910828,7.643312101910828,1.910828025477707,157,0.0,157,0
DELHI ,Buddhist,1,URBAN,458,70,40.340909090909086,15.530303030303031,14.962121212121213,14.393939393939394,9.659090909090908,3.0303030303030303,2.083333333333333,528,0.1893939393939394,528,0
DELHI ,Buddhist,2,URBAN,769,101,0.0,24.82758620689655,30.45977011494253,24.942528735632184,11.839080459770116,5.632183908045977,2.2988505747126435,870,0.22988505747126436,870,0
DELHI ,Buddhist,3,URBAN,608,79,0.0,0.0,25.61863173216885,34.206695778748184,22.707423580786028,11.353711790393014,6.11353711790393,687,0.43668122270742354,687,0
DELHI ,Buddhist,4,URBAN,734,60,0.0,0.0,0.0,39.29471032745592,29.848866498740556,18.513853904282115,12.34256926952141,794,0.5037783375314862,794,0
DELHI ,Buddhist,5,URBAN,598,40,0.0,0.0,0.0,0.0,43.8871473354232,30.721003134796238,25.391849529780565,638,0.7836990595611284,638,0
DELHI ,Buddhist,6,URBAN,350,30,0.0,0.0,0.0,0.0,0.0,41.31578947368421,58.684210526315795,380,1.5789473684210527,380,0
DELHI ,Buddhist,7,URBAN,313,36,0.0,0.0,0.0,0.0,0.0,0.0,100.0,349,2.005730659025788,349,0
DELHI ,Jain,0,URBAN,34,39,60.273972602739725,24.65753424657534,5.47945205479452,4.10958904109589,2.73972602739726,2.73972602739726,0.0,73,0.0,73,0
DELHI ,Jain,1,URBAN,313,161,61.18143459915611,24.47257383966245,6.329113924050633,4.641350210970464,2.320675105485232,0.42194092827004215,0.6329113924050633,474,0.21097046413502107,474,0
DELHI ,Jain,2,URBAN,3070,252,0.0,35.27995183624323,30.282962071041542,27.69416014449127,5.4485249849488255,0.9331727874774232,0.3612281757977122,3322,0.060204695966285374,3322,0
DELHI ,Jain,3,URBAN,3693,424,0.0,0.0,45.2513966480447,36.16711197473889,14.500850133592422,3.1333495263541415,0.9472917172698566,4117,0.07286859363614283,4117,0
DELHI ,Jain,4,URBAN,7428,410,0.0,0.0,0.0,66.22862975248788,22.2122990558816,8.841541209492219,2.7175299821383008,7838,0.05103342689461597,7838,0
DELHI ,Jain,5,URBAN,5389,368,0.0,0.0,0.0,0.0,65.60708702449193,22.841757859996527,11.55115511551155,5757,0.08685079034219212,5757,0
DELHI ,Jain,6,URBAN,2890,205,0.0,0.0,0.0,0.0,0.0,54.83037156704362,45.16962843295638,3095,0.1938610662358643,3095,0
DELHI ,Jain,7,URBAN,3450,383,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3833,0.1826245760500913,3833,0
DELHI ,Other Religious communities,0,URBAN,8,1,11.11111111111111,33.33333333333333,11.11111111111111,0.0,22.22222222222222,11.11111111111111,11.11111111111111,9,0.0,9,0
DELHI ,Other Religious communities,1,URBAN,57,18,58.666666666666664,16.0,13.333333333333334,8.0,1.3333333333333335,0.0,2.666666666666667,75,1.3333333333333335,75,0
DELHI ,Other Religious communities,2,URBAN,116,20,0.0,62.5,22.058823529411764,11.029411764705882,2.2058823529411766,1.4705882352941175,0.7352941176470588,136,1.4705882352941175,136,0
DELHI ,Other Religious communities,3,URBAN,81,12,0.0,0.0,48.38709677419355,37.634408602150536,7.526881720430108,3.225806451612903,3.225806451612903,93,3.225806451612903,93,0
DELHI ,Other Religious communities,4,URBAN,99,3,0.0,0.0,0.0,70.58823529411765,18.627450980392158,6.862745098039216,3.9215686274509802,102,3.9215686274509802,102,0
DELHI ,Other Religious communities,5,URBAN,25,5,0.0,0.0,0.0,0.0,80.0,10.0,10.0,30,16.666666666666664,30,0
DELHI ,Other Religious communities,6,URBAN,32,0,0.0,0.0,0.0,0.0,0.0,56.25,43.75,32,18.75,32,0
DELHI ,Other Religious communities,7,URBAN,18,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,22,31.818181818181817,22,0
RAJASTHAN ,All Religious communities,0,TOTAL,1017260,175406,13.106183960974823,19.034583026597556,13.328626790736047,14.819739977495793,13.858364370242802,10.266076168851967,15.586425705101009,1192666,0.0,1192666,0
RAJASTHAN ,All Religious communities,1,TOTAL,1448903,130472,8.07604273842501,12.631705579738819,15.259010684606253,17.603419074000794,16.788413138108428,12.358686189157103,17.28272259596359,1579375,6.331618519984171e-05,1579375,0
RAJASTHAN ,All Religious communities,2,TOTAL,1594477,112975,0.0,8.138676811998229,14.301309787917905,20.42224320215151,19.071282823763127,15.074450116313665,22.992037257855564,1707452,0.00011713360024176376,1707452,0
RAJASTHAN ,All Religious communities,3,TOTAL,1390314,91603,0.0,0.0,7.974873086684342,19.22665034546469,22.242473768773824,18.61089386247678,31.945108936600363,1481917,0.00020244048755767026,1481917,0
RAJASTHAN ,All Religious communities,4,TOTAL,1249535,60913,0.0,0.0,0.0,18.191793951381513,23.409856781802866,19.966530530017216,38.431818736798405,1310448,0.00030523912433000013,1310448,0
RAJASTHAN ,All Religious communities,5,TOTAL,883179,33041,0.0,0.0,0.0,0.0,25.485472921350766,23.163978083866322,51.350548994782905,916220,0.000545720460151492,916220,0
RAJASTHAN ,All Religious communities,6,TOTAL,493954,16651,0.0,0.0,0.0,0.0,0.0,24.61276329060624,75.38723670939376,510605,0.0011750766247882415,510605,0
RAJASTHAN ,All Religious communities,7,TOTAL,574264,23486,0.0,0.0,0.0,0.0,0.0,0.0,100.0,597750,0.0011710581346716855,597750,0
RAJASTHAN ,HINDU,0,TOTAL,916876,158505,13.338342410736287,19.562369058036175,13.579094293092403,14.942797017987115,13.81575460232234,10.12441172012524,14.637230897700443,1075381,0.0,1075381,0
RAJASTHAN ,HINDU,1,TOTAL,1318749,116543,7.9831142373816615,12.649203088988164,15.541436864415045,17.849050924829232,16.9150249565942,12.355534622919935,16.70663530487176,1435292,6.967223394264024e-05,1435292,0
RAJASTHAN ,HINDU,2,TOTAL,1445072,100443,0.0,7.795977392649052,14.31904575497488,20.668903245843616,19.36325431975749,15.221851615804441,22.630967670970517,1545515,0.0001294067026201622,1545515,0
RAJASTHAN ,HINDU,3,TOTAL,1259113,80210,0.0,0.0,7.612502734590536,19.391438809010225,22.571328947535434,18.789492900517647,31.63523660834616,1339323,0.00022399376401360989,1339323,0
RAJASTHAN ,HINDU,4,TOTAL,1118117,52435,0.0,0.0,0.0,17.62621395717576,23.71658841298806,20.185861029668054,38.47133660016813,1170552,0.0003417191205516714,1170552,0
RAJASTHAN ,HINDU,5,TOTAL,781839,27772,0.0,0.0,0.0,0.0,25.19160436308301,23.279451489666027,51.52894414725097,809611,0.0006175805417663544,809611,0
RAJASTHAN ,HINDU,6,TOTAL,431277,13650,0.0,0.0,0.0,0.0,0.0,24.34758960458682,75.65241039541318,444927,0.0013485358272255898,444927,0
RAJASTHAN ,HINDU,7,TOTAL,488578,18587,0.0,0.0,0.0,0.0,0.0,0.0,100.0,507165,0.001380221426951781,507165,0
RAJASTHAN ,Muslim,0,TOTAL,85963,13150,9.150161936375651,13.39884777980689,10.747328806513776,13.511850110479957,14.43302089534168,12.028694520395913,26.730095951086135,99113,0.0,99113,0
RAJASTHAN ,Muslim,1,TOTAL,105199,9356,5.679367989175505,10.504124656278643,12.277945091877264,15.436253328095676,16.198332678625988,13.42499236174763,26.478983894199292,114555,0.0008729431277552268,114555,0
RAJASTHAN ,Muslim,2,TOTAL,108387,8874,0.0,6.361023699269151,11.667135705818644,16.424898303783866,17.35871261544759,15.525195930445756,32.66303374523499,117261,0.0017055969162807754,117261,0
RAJASTHAN ,Muslim,3,TOTAL,90294,7835,0.0,0.0,5.310356775265212,13.096026658785883,18.41555503469922,18.903688002527286,44.27437352872239,98129,0.0030572002160421485,98129,0
RAJASTHAN ,Muslim,4,TOTAL,80407,5761,0.0,0.0,0.0,9.963095348621298,18.27244452697057,19.728901680438213,52.03555844396992,86168,0.004642094513044285,86168,0
RAJASTHAN ,Muslim,5,TOTAL,62587,3615,0.0,0.0,0.0,0.0,15.343947312770007,20.753149451678198,63.9029032355518,66202,0.007552641914141566,66202,0
RAJASTHAN ,Muslim,6,TOTAL,40677,2076,0.0,0.0,0.0,0.0,0.0,18.078263513671555,81.92173648632844,42753,0.014034102869974039,42753,0
RAJASTHAN ,Muslim,7,TOTAL,58872,3423,0.0,0.0,0.0,0.0,0.0,0.0,100.0,62295,0.01123685689060117,62295,0
RAJASTHAN ,Christian,0,TOTAL,558,77,10.078740157480315,12.755905511811024,13.070866141732285,17.00787401574803,16.37795275590551,12.440944881889763,18.26771653543307,635,0.0,635,0
RAJASTHAN ,Christian,1,TOTAL,1369,790,50.44001852709587,9.865678554886522,7.78138026864289,8.522464103751737,8.290875405280222,6.160259379342288,8.939323761000463,2159,0.04631773969430292,2159,0
RAJASTHAN ,Christian,2,TOTAL,2727,587,0.0,35.27459263729632,26.37296318648159,18.55763427881714,7.543753771876887,4.677127338563669,7.573928786964393,3314,0.06035003017501509,3314,0
RAJASTHAN ,Christian,3,TOTAL,2368,496,0.0,0.0,41.68994413407821,30.55167597765363,11.662011173184357,6.6689944134078205,9.427374301675979,2864,0.10474860335195531,2864,0
RAJASTHAN ,Christian,4,TOTAL,2747,327,0.0,0.0,0.0,65.25699414443721,16.916070266753415,8.035133376707874,9.791802212101498,3074,0.13012361743656475,3074,0
RAJASTHAN ,Christian,5,TOTAL,1443,172,0.0,0.0,0.0,0.0,59.44272445820433,19.13312693498452,21.424148606811144,1615,0.30959752321981426,1615,0
RAJASTHAN ,Christian,6,TOTAL,641,92,0.0,0.0,0.0,0.0,0.0,51.02319236016372,48.97680763983629,733,0.8185538881309686,733,0
RAJASTHAN ,Christian,7,TOTAL,512,91,0.0,0.0,0.0,0.0,0.0,0.0,100.0,603,1.1608623548922055,603,0
RAJASTHAN ,Sikh,0,TOTAL,13115,1486,10.478734333264846,20.10136292034792,14.362029997945347,16.88925416067393,15.320868433668927,10.300664338059038,12.547085816039996,14601,0.0,14601,0
RAJASTHAN ,Sikh,1,TOTAL,17278,1474,7.743174061433447,12.675981228668942,16.670221843003414,19.33660409556314,18.238054607508534,11.934726962457338,13.401237201365188,18752,0.005332764505119454,18752,0
RAJASTHAN ,Sikh,2,TOTAL,23082,1478,0.0,8.192182410423452,15.863192182410424,25.71661237785016,19.731270358306187,14.04315960912052,16.45358306188925,24560,0.008143322475570033,24560,0
RAJASTHAN ,Sikh,3,TOTAL,23459,1355,0.0,0.0,10.163617312807286,24.09123881679697,25.892641250906745,17.62311598291287,22.229386636576127,24814,0.012089949222213266,24814,0
RAJASTHAN ,Sikh,4,TOTAL,23542,969,0.0,0.0,0.0,24.715433886826325,26.326955244584067,21.263922320590755,27.693688547998857,24511,0.016319203622863203,24511,0
RAJASTHAN ,Sikh,5,TOTAL,15595,539,0.0,0.0,0.0,0.0,29.62687492252386,25.641502417255484,44.73162266022065,16134,0.030990454939878516,16134,0
RAJASTHAN ,Sikh,6,TOTAL,8118,294,0.0,0.0,0.0,0.0,0.0,26.450309082263434,73.54969091773657,8412,0.07132667617689016,8412,0
RAJASTHAN ,Sikh,7,TOTAL,8627,396,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9023,0.07757951900698215,9023,0
RAJASTHAN ,Buddhist,0,TOTAL,89,5,17.02127659574468,28.723404255319153,17.02127659574468,8.51063829787234,11.702127659574469,9.574468085106384,7.446808510638298,94,0.0,94,0
RAJASTHAN ,Buddhist,1,TOTAL,223,20,15.22633744855967,12.757201646090536,16.872427983539097,16.049382716049383,15.22633744855967,9.465020576131687,14.40329218106996,243,0.411522633744856,243,0
RAJASTHAN ,Buddhist,2,TOTAL,321,15,0.0,13.690476190476192,23.511904761904763,19.642857142857142,16.36904761904762,13.095238095238097,13.690476190476192,336,0.5952380952380952,336,0
RAJASTHAN ,Buddhist,3,TOTAL,283,12,0.0,0.0,10.16949152542373,19.661016949152543,21.694915254237287,19.661016949152543,28.8135593220339,295,1.0169491525423728,295,0
RAJASTHAN ,Buddhist,4,TOTAL,235,11,0.0,0.0,0.0,15.040650406504067,26.01626016260163,21.951219512195124,36.99186991869919,246,1.6260162601626018,246,0
RAJASTHAN ,Buddhist,5,TOTAL,202,10,0.0,0.0,0.0,0.0,28.77358490566038,23.11320754716981,48.113207547169814,212,2.358490566037736,212,0
RAJASTHAN ,Buddhist,6,TOTAL,108,3,0.0,0.0,0.0,0.0,0.0,31.53153153153153,68.46846846846847,111,5.405405405405405,111,0
RAJASTHAN ,Buddhist,7,TOTAL,118,6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,124,5.64516129032258,124,0
